source_file,compiler,ir,ir_flags,asm,asm_flags
  store i32 %32, i32* %4, align 4, !dbg !50
  br label %33, !dbg !51

33:
  br label %6, !dbg !22

34:
  %35 = load i32, i32* %4, align 4, !dbg !54
  %36 = icmp ne i32 %35, 669, !dbg !56
  br i1 %36, label %37, label %38, !dbg !57

37:
  store i32 1, i32* %1, align 4, !dbg !58
  br label %39, !dbg !58

38:
  store i32 0, i32* %1, align 4, !dbg !59
  br label %39, !dbg !59

39:
  %40 = load i32, i32* %1, align 4, !dbg !60
  ret i32 %40, !dbg !60
}

declare void @llvm.dbg.declare(metadata, metadata, metadata) #1

attributes #0 = { noinline norecurse nounwind optnone uwtable ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""min-legal-vector-width""=""0"" ""no-infs-fp-math""=""false"" ""no-jump-tables""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }
attributes #1 = { nounwind readnone speculatable willreturn }

",-emit-llvm,"# Compilation provided by Compiler Explorer at https://godbolt.org/
main:                                   # @main
        push    rbp
        mov     rbp, rsp
        mov     dword ptr [rbp - 4], 0
        mov     dword ptr [rbp - 16], 0
        mov     dword ptr [rbp - 8], 2
.LBB0_1:                                # =>This Loop Header: Depth=1
        cmp     dword ptr [rbp - 8], 5000
        jge     .LBB0_10
        mov     dword ptr [rbp - 12], 2
        mov     dword ptr [rbp - 20], 1
.LBB0_3:                                #   Parent Loop BB0_1 Depth=1
        mov     eax, dword ptr [rbp - 12]
        imul    eax, dword ptr [rbp - 12]
        cmp     eax, dword ptr [rbp - 8]
        jg      .LBB0_7
        mov     eax, dword ptr [rbp - 8]
        cdq
        idiv    dword ptr [rbp - 12]
        cmp     edx, 0
        jne     .LBB0_6
        mov     dword ptr [rbp - 20], 0
.LBB0_6:                                #   in Loop: Header=BB0_3 Depth=2
        mov     eax, dword ptr [rbp - 12]
        add     eax, 1
        mov     dword ptr [rbp - 12], eax
        jmp     .LBB0_3
.LBB0_7:                                #   in Loop: Header=BB0_1 Depth=1
        mov     eax, dword ptr [rbp - 8]
        add     eax, 1
        mov     dword ptr [rbp - 8], eax
        cmp     dword ptr [rbp - 20], 0
        je      .LBB0_9
        mov     eax, dword ptr [rbp - 16]
        add     eax, 1
        mov     dword ptr [rbp - 16], eax
.LBB0_9:                                #   in Loop: Header=BB0_1 Depth=1
        jmp     .LBB0_1
.LBB0_10:
        cmp     dword ptr [rbp - 16], 669
        je      .LBB0_12
        mov     dword ptr [rbp - 4], 1
        jmp     .LBB0_13
.LBB0_12:
        mov     dword ptr [rbp - 4], 0
.LBB0_13:
        mov     eax, dword ptr [rbp - 4]
        pop     rbp
        ret
",-Wall
source\00042.c,clang10,"# Compilation provided by Compiler Explorer at https://godbolt.org/
%union.anon = type { i32 }

define dso_local i32 @main() #0 !dbg !7 {
  %1 = alloca i32, align 4
  %2 = alloca %union.anon, align 4
  store i32 0, i32* %1, align 4
  call void @llvm.dbg.declare(metadata %union.anon* %2, metadata !12, metadata !DIExpression()), !dbg !17
  %3 = bitcast %union.anon* %2 to i32*, !dbg !18
  store i32 1, i32* %3, align 4, !dbg !19
  %4 = bitcast %union.anon* %2 to i32*, !dbg !20
  store i32 3, i32* %4, align 4, !dbg !21
  %5 = bitcast %union.anon* %2 to i32*, !dbg !22
  %6 = load i32, i32* %5, align 4, !dbg !22
  %7 = icmp ne i32 %6, 3, !dbg !24
  br i1 %7, label %12, label %8, !dbg !25

8:
  %9 = bitcast %union.anon* %2 to i32*, !dbg !26
  %10 = load i32, i32* %9, align 4, !dbg !26
  %11 = icmp ne i32 %10, 3, !dbg !27
  br i1 %11, label %12, label %13, !dbg !28

12:
  store i32 1, i32* %1, align 4, !dbg !29
  br label %14, !dbg !29

13:
  store i32 0, i32* %1, align 4, !dbg !30
  br label %14, !dbg !30

14:
  %15 = load i32, i32* %1, align 4, !dbg !31
  ret i32 %15, !dbg !31
}

declare void @llvm.dbg.declare(metadata, metadata, metadata) #1

attributes #0 = { noinline norecurse nounwind optnone uwtable ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""min-legal-vector-width""=""0"" ""no-infs-fp-math""=""false"" ""no-jump-tables""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }
attributes #1 = { nounwind readnone speculatable willreturn }

",-emit-llvm,"# Compilation provided by Compiler Explorer at https://godbolt.org/
main:                                   # @main
        push    rbp
        mov     rbp, rsp
        mov     dword ptr [rbp - 4], 0
        mov     dword ptr [rbp - 8], 1
        mov     dword ptr [rbp - 8], 3
        cmp     dword ptr [rbp - 8], 3
        jne     .LBB0_2
        cmp     dword ptr [rbp - 8], 3
        je      .LBB0_3
.LBB0_2:
        mov     dword ptr [rbp - 4], 1
        jmp     .LBB0_4
.LBB0_3:
        mov     dword ptr [rbp - 4], 0
.LBB0_4:
        mov     eax, dword ptr [rbp - 4]
        pop     rbp
        ret
",-Wall
source\00043.c,clang10,"# Compilation provided by Compiler Explorer at https://godbolt.org/
%struct.s = type { i32, %struct.anon }
%struct.anon = type { i32, i32 }

define dso_local i32 @main() #0 !dbg !7 {
  %1 = alloca i32, align 4
  %2 = alloca %struct.s, align 4
  store i32 0, i32* %1, align 4
  call void @llvm.dbg.declare(metadata %struct.s* %2, metadata !12, metadata !DIExpression()), !dbg !21
  %3 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 0, !dbg !22
  store i32 1, i32* %3, align 4, !dbg !23
  %4 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 1, !dbg !24
  %5 = getelementptr inbounds %struct.anon, %struct.anon* %4, i32 0, i32 0, !dbg !25
  store i32 2, i32* %5, align 4, !dbg !26
  %6 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 1, !dbg !27
  %7 = getelementptr inbounds %struct.anon, %struct.anon* %6, i32 0, i32 1, !dbg !28
  store i32 3, i32* %7, align 4, !dbg !29
  %8 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 0, !dbg !30
  %9 = load i32, i32* %8, align 4, !dbg !30
  %10 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 1, !dbg !32
  %11 = getelementptr inbounds %struct.anon, %struct.anon* %10, i32 0, i32 0, !dbg !33
  %12 = load i32, i32* %11, align 4, !dbg !33
  %13 = add nsw i32 %9, %12, !dbg !34
  %14 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 1, !dbg !35
  %15 = getelementptr inbounds %struct.anon, %struct.anon* %14, i32 0, i32 1, !dbg !36
  %16 = load i32, i32* %15, align 4, !dbg !36
  %17 = add nsw i32 %13, %16, !dbg !37
  %18 = icmp ne i32 %17, 6, !dbg !38
  br i1 %18, label %19, label %20, !dbg !39

19:
  store i32 1, i32* %1, align 4, !dbg !40
  br label %21, !dbg !40

20:
  store i32 0, i32* %1, align 4, !dbg !41
  br label %21, !dbg !41

21:
  %22 = load i32, i32* %1, align 4, !dbg !42
  ret i32 %22, !dbg !42
}

declare void @llvm.dbg.declare(metadata, metadata, metadata) #1

attributes #0 = { noinline norecurse nounwind optnone uwtable ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""min-legal-vector-width""=""0"" ""no-infs-fp-math""=""false"" ""no-jump-tables""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }
attributes #1 = { nounwind readnone speculatable willreturn }

",-emit-llvm,"# Compilation provided by Compiler Explorer at https://godbolt.org/
main:                                   # @main
        push    rbp
        mov     rbp, rsp
        mov     dword ptr [rbp - 4], 0
        mov     dword ptr [rbp - 16], 1
        mov     dword ptr [rbp - 12], 2
        mov     dword ptr [rbp - 8], 3
        mov     eax, dword ptr [rbp - 16]
        add     eax, dword ptr [rbp - 12]
        add     eax, dword ptr [rbp - 8]
        cmp     eax, 6
        je      .LBB0_2
        mov     dword ptr [rbp - 4], 1
        jmp     .LBB0_3
.LBB0_2:
        mov     dword ptr [rbp - 4], 0
.LBB0_3:
        mov     eax, dword ptr [rbp - 4]
        pop     rbp
        ret
",-Wall
source\00044.c,clang10,"# Compilation provided by Compiler Explorer at https://godbolt.org/
%struct.T = type { i32 }

define dso_local i32 @main() #0 !dbg !7 {
  %1 = alloca i32, align 4
  %2 = alloca %struct.T, align 4
  store i32 0, i32* %1, align 4
  call void @llvm.dbg.declare(metadata %struct.T* %2, metadata !12, metadata !DIExpression()), !dbg !16
  %3 = getelementptr inbounds %struct.T, %struct.T* %2, i32 0, i32 0, !dbg !17
  store i32 2, i32* %3, align 4, !dbg !18
  %4 = getelementptr inbounds %struct.T, %struct.T* %2, i32 0, i32 0, !dbg !19
  %5 = load i32, i32* %4, align 4, !dbg !19
  %6 = icmp ne i32 %5, 2, !dbg !21
  br i1 %6, label %7, label %8, !dbg !22

7:
  store i32 1, i32* %1, align 4, !dbg !23
  br label %9, !dbg !23

8:
  store i32 0, i32* %1, align 4, !dbg !24
  br label %9, !dbg !24

9:
  %10 = load i32, i32* %1, align 4, !dbg !25
  ret i32 %10, !dbg !25
}

declare void @llvm.dbg.declare(metadata, metadata, metadata) #1

attributes #0 = { noinline norecurse nounwind optnone uwtable ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""min-legal-vector-width""=""0"" ""no-infs-fp-math""=""false"" ""no-jump-tables""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }
attributes #1 = { nounwind readnone speculatable willreturn }

",-emit-llvm,"# Compilation provided by Compiler Explorer at https://godbolt.org/
main:                                   # @main
        push    rbp
        mov     rbp, rsp
        mov     dword ptr [rbp - 4], 0
        mov     dword ptr [rbp - 8], 2
        cmp     dword ptr [rbp - 8], 2
        je      .LBB0_2
        mov     dword ptr [rbp - 4], 1
        jmp     .LBB0_3
.LBB0_2:
        mov     dword ptr [rbp - 4], 0
.LBB0_3:
        mov     eax, dword ptr [rbp - 4]
        pop     rbp
        ret
",-Wall
source\00045.c,clang10,"# Compilation provided by Compiler Explorer at https://godbolt.org/
@x = dso_local global i32 5, align 4, !dbg !0
@y = dso_local global i64 6, align 8, !dbg !6
@p = dso_local global i32* @x, align 8, !dbg !10

define dso_local i32 @main() #0 !dbg !18 {
  %1 = alloca i32, align 4
  store i32 0, i32* %1, align 4
  %2 = load i32, i32* @x, align 4, !dbg !21
  %3 = icmp ne i32 %2, 5, !dbg !23
  br i1 %3, label %4, label %5, !dbg !24

4:
  store i32 1, i32* %1, align 4, !dbg !25
  br label %15, !dbg !25

5:
  %6 = load i64, i64* @y, align 8, !dbg !26
  %7 = icmp ne i64 %6, 6, !dbg !28
  br i1 %7, label %8, label %9, !dbg !29

8:
  store i32 2, i32* %1, align 4, !dbg !30
  br label %15, !dbg !30

9:
  %10 = load i32*, i32** @p, align 8, !dbg !31
  %11 = load i32, i32* %10, align 4, !dbg !33
  %12 = icmp ne i32 %11, 5, !dbg !34
  br i1 %12, label %13, label %14, !dbg !35

13:
  store i32 3, i32* %1, align 4, !dbg !36
  br label %15, !dbg !36

14:
  store i32 0, i32* %1, align 4, !dbg !37
  br label %15, !dbg !37

15:
  %16 = load i32, i32* %1, align 4, !dbg !38
  ret i32 %16, !dbg !38
}

attributes #0 = { noinline norecurse nounwind optnone uwtable ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""min-legal-vector-width""=""0"" ""no-infs-fp-math""=""false"" ""no-jump-tables""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }

",-emit-llvm,"# Compilation provided by Compiler Explorer at https://godbolt.org/
main:                                   # @main
        push    rbp
        mov     rbp, rsp
        mov     dword ptr [rbp - 4], 0
        cmp     dword ptr [x], 5
        je      .LBB0_2
        mov     dword ptr [rbp - 4], 1
        jmp     .LBB0_7
.LBB0_2:
        cmp     qword ptr [y], 6
        je      .LBB0_4
        mov     dword ptr [rbp - 4], 2
        jmp     .LBB0_7
.LBB0_4:
        mov     rax, qword ptr [p]
        cmp     dword ptr [rax], 5
        je      .LBB0_6
        mov     dword ptr [rbp - 4], 3
        jmp     .LBB0_7
.LBB0_6:
        mov     dword ptr [rbp - 4], 0
.LBB0_7:
        mov     eax, dword ptr [rbp - 4]
        pop     rbp
        ret
x:
        .long   5                       # 0x5

y:
        .quad   6                       # 0x6

p:
        .quad   x

",-Wall
source\00046.c,clang10,"# Compilation provided by Compiler Explorer at https://godbolt.org/
%struct.s = type { i32, %union.anon, %struct.anon, %struct.anon.2 }
%union.anon = type { i32 }
%struct.anon = type { %union.anon.0 }
%union.anon.0 = type { %struct.anon.1 }
%struct.anon.1 = type { i32 }
%struct.anon.2 = type { i32 }

define dso_local i32 @main() #0 !dbg !7 {
  %1 = alloca i32, align 4
  %2 = alloca %struct.s, align 4
  store i32 0, i32* %1, align 4
  call void @llvm.dbg.declare(metadata %struct.s* %2, metadata !12, metadata !DIExpression()), !dbg !36
  %3 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 0, !dbg !37
  store i32 1, i32* %3, align 4, !dbg !38
  %4 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 1, !dbg !39
  %5 = bitcast %union.anon* %4 to i32*, !dbg !39
  store i32 2, i32* %5, align 4, !dbg !40
  %6 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 2, !dbg !41
  %7 = getelementptr inbounds %struct.anon, %struct.anon* %6, i32 0, i32 0, !dbg !41
  %8 = bitcast %union.anon.0* %7 to %struct.anon.1*, !dbg !41
  %9 = getelementptr inbounds %struct.anon.1, %struct.anon.1* %8, i32 0, i32 0, !dbg !41
  store i32 3, i32* %9, align 4, !dbg !42
  %10 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 3, !dbg !43
  %11 = getelementptr inbounds %struct.anon.2, %struct.anon.2* %10, i32 0, i32 0, !dbg !43
  store i32 4, i32* %11, align 4, !dbg !44
  %12 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 0, !dbg !45
  %13 = load i32, i32* %12, align 4, !dbg !45
  %14 = icmp ne i32 %13, 1, !dbg !47
  br i1 %14, label %15, label %16, !dbg !48

15:
  store i32 1, i32* %1, align 4, !dbg !49
  br label %42, !dbg !49

16:
  %17 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 1, !dbg !50
  %18 = bitcast %union.anon* %17 to i32*, !dbg !50
  %19 = load i32, i32* %18, align 4, !dbg !50
  %20 = icmp ne i32 %19, 2, !dbg !52
  br i1 %20, label %21, label %27, !dbg !53

21:
  %22 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 1, !dbg !54
  %23 = bitcast %union.anon* %22 to i32*, !dbg !54
  %24 = load i32, i32* %23, align 4, !dbg !54
  %25 = icmp ne i32 %24, 2, !dbg !55
  br i1 %25, label %26, label %27, !dbg !56

26:
  store i32 2, i32* %1, align 4, !dbg !57
  br label %42, !dbg !57

27:
  %28 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 2, !dbg !58
  %29 = getelementptr inbounds %struct.anon, %struct.anon* %28, i32 0, i32 0, !dbg !58
  %30 = bitcast %union.anon.0* %29 to %struct.anon.1*, !dbg !58
  %31 = getelementptr inbounds %struct.anon.1, %struct.anon.1* %30, i32 0, i32 0, !dbg !58
  %32 = load i32, i32* %31, align 4, !dbg !58
  %33 = icmp ne i32 %32, 3, !dbg !60
  br i1 %33, label %34, label %35, !dbg !61

34:
  store i32 3, i32* %1, align 4, !dbg !62
  br label %42, !dbg !62

35:
  %36 = getelementptr inbounds %struct.s, %struct.s* %2, i32 0, i32 3, !dbg !63
  %37 = getelementptr inbounds %struct.anon.2, %struct.anon.2* %36, i32 0, i32 0, !dbg !63
  %38 = load i32, i32* %37, align 4, !dbg !63
  %39 = icmp ne i32 %38, 4, !dbg !65
  br i1 %39, label %40, label %41, !dbg !66

40:
  store i32 4, i32* %1, align 4, !dbg !67
  br label %42, !dbg !67

41:
  store i32 0, i32* %1, align 4, !dbg !68
  br label %42, !dbg !68

42:
  %43 = load i32, i32* %1, align 4, !dbg !69
  ret i32 %43, !dbg !69
}

declare void @llvm.dbg.declare(metadata, metadata, metadata) #1

attributes #0 = { noinline norecurse nounwind optnone uwtable ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""min-legal-vector-width""=""0"" ""no-infs-fp-math""=""false"" ""no-jump-tables""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }
attributes #1 = { nounwind readnone speculatable willreturn }

",-emit-llvm,"# Compilation provided by Compiler Explorer at https://godbolt.org/
main:                                   # @main
        push    rbp
        mov     rbp, rsp
        mov     dword ptr [rbp - 4], 0
        mov     dword ptr [rbp - 24], 1
        mov     dword ptr [rbp - 20], 2
        mov     dword ptr [rbp - 16], 3
        mov     dword ptr [rbp - 12], 4
        cmp     dword ptr [rbp - 24], 1
        je      .LBB0_2
        mov     dword ptr [rbp - 4], 1
        jmp     .LBB0_10
.LBB0_2:
        cmp     dword ptr [rbp - 20], 2
        je      .LBB0_5
        cmp     dword ptr [rbp - 20], 2
        je      .LBB0_5
        mov     dword ptr [rbp - 4], 2
        jmp     .LBB0_10
.LBB0_5:
        cmp     dword ptr [rbp - 16], 3
        je      .LBB0_7
        mov     dword ptr [rbp - 4], 3
        jmp     .LBB0_10
.LBB0_7:
        cmp     dword ptr [rbp - 12], 4
        je      .LBB0_9
        mov     dword ptr [rbp - 4], 4
        jmp     .LBB0_10
.LBB0_9:
        mov     dword ptr [rbp - 4], 0
